journal,title,year,t,method,top5,top3
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.205128205128205,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,2.6370967741935485,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.1705426356589148,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,4.538461538461538,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,25.076142131979697,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,5.028037383177571,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,2.75,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.0963995354239258,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.5225806451612902,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,34.291799787007456,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,34.291799787007456,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.754646840148699,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,2.3421052631578947,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.205128205128205,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,2.633587786259542,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.34566037735849053,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,4.478632478632479,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,2.75,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,27.262443438914023,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,4.88,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,4.934579439252337,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,2.6370967741935485,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.4779220779220779,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.5225806451612902,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.3148425787106448,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.0963995354239258,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.6666666666666663,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.9711664482306688,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.7102473498233217,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.306122448979592,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,9.828571428571427,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.9711664482306688,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.306122448979592,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.37297297297297294,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.3148425787106448,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,4.478632478632479,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.1705426356589148,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.34566037735849053,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.37297297297297294,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.293577981651376,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,1.6666666666666663,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,9.828571428571427,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.07052518756698821,IV,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.754646840148699,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,3.7102473498233217,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,44.623655913978496,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,25.076142131979697,DID,0,0
Journal of the European Economic Association,"FERTILITY AND EARLY-LIFE MORTALITY:
EVIDENCE FROM SMALLPOX VACCINATION
IN SWEDEN",2018,0.07052518756698821,IV,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,5.279999859200003,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,4.280000069849601,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,6.370000227228367,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,6.4099999535827585,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,1.9299999543818191,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,6.209999716114298,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,0.3599999712000023,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,4.090000079940911,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,3.3199980080011953,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,3.3999999782978723,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,2.330000267950031,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,3.3499999834215024,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,3.33999997328,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,2.410000186227287,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,3.879999379200099,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,1.5,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,4.469999887278264,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,5.060001497760443,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,4.560000035590244,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,3.049999988069728,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,0.4,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,4.130000294606687,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,4.2900000770132545,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,7.48999964241292,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,0.7600000008444444,DID,0,0
Review of Economics and Statistics,FIRM EXPORTS AND MULTINATIONAL ACTIVITY UNDER CREDIT CONSTRAINTS,2015,2.56,DID,0,0
